id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00165_c0	>	Cytosol_0	IOPOJEFP_02131	L-serine ammonia-lyase_c0	4.2.1.13	-7.51		(1)  cpd00054[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0]	(1)  L-Serine_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0]	rxn00165	CHA1_2	R00220	Glycine, serine and threonine metabolism	AMINE-DEG|Amino-Acid-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SERDEG-PWY|SERINE-DEG
rxn10228_c0	>	Cytosol_0	IOPOJEFP_02266	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]	rxn10228				
rxn00001_c0	>	Cytosol_0	IOPOJEFP_03994	diphosphate phosphohydrolase_c0		4.14		(1)  cpd00001[c0] + (1)  cpd00012[c0] => (2)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  PPi_c0[c0] => (2)  Phosphate_c0[c0] + (1)  H+_c0[c0]	rxn00001	IPP1	R00004		
rxn01331_c0	>	Cytosol_0	IOPOJEFP_00897	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	1.2.1.72	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00236[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02147[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Phosphoerythronate_c0[c0]	rxn01331	E4PD	R01825	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn00710_c0	>	Cytosol_0	IOPOJEFP_02274	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0		-1.32		(1)  cpd00067[c0] + (1)  cpd00810[c0] => (1)  cpd00011[c0] + (1)  cpd00091[c0]	(1)  H+_c0[c0] + (1)  Orotidylic acid_c0[c0] => (1)  CO2_c0[c0] + (1)  UMP_c0[c0]	rxn00710	OMPDC	R00965	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn08817_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)_c0		-361.6		(1)  cpd00001[c0] + (1)  cpd15350[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  2-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08817	LPLIPAL2A120			
rxn00910_c0	=	Cytosol_0	IOPOJEFP_03880	5-methyltetrahydrofolate:NADP+ oxidoreductase_c0		3.79		(1)  cpd00006[c0] + (1)  cpd00345[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00125[c0]	(1)  NADP_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0]	rxn00910	MTHFR1	R01224	One carbon pool by folate|Methane metabolism	
rxn11944_c0	<	Cytosol_0	IOPOJEFP_00789	Methyltransferase_c0		6.74		(1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd02738[c0] <= (1)  cpd00017[c0] + (1)  cpd02555[c0]	(1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  5-Methyltetrahydropteroyltri-L-glutamate_c0[c0] <= (1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Tetrahydropteroyltri-L-glutamate_c0[c0]	rxn11944				
rxn08296_c0	=	Cytosol_0	IOPOJEFP_02095	diacylglycerol kinase (n-C14:1)_c0		208		(1)  cpd00002[c0] + (1)  cpd15308[c0] <=> (1)  cpd00008[c0] + (1)  cpd15523[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08296	DAGK141			
rxn10254_c0	=	Cytosol_0	IOPOJEFP_02095	anteisoheptadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15702[c0] <=> (1)  cpd00008[c0] + (1)  cpd15678[c0]	(1)  ATP_c0[c0] + (1)  1,2-Dianteisoheptadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10254				
rxn05459_c0	=	Cytosol_0	IOPOJEFP_02650	stearyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11573[c0] <=> (1)  cpd00327[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Octodecanoyl-ACP_c0[c0] <=> (1)  strcoa_c0[c0] + (1)  ACP_c0[c0]	rxn05459				
rxn05453_c0	=	Cytosol_0	IOPOJEFP_02650	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11540[c0] <=> (1)  cpd11437[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa3coa_c0[c0] + (1)  ACP_c0[c0]	rxn05453				
rxn01682_c0	=	Cytosol_0	(IOPOJEFP_02894 and IOPOJEFP_02893)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		2.78		(1)  cpd02210[c0] <=> (1)  cpd00102[c0] + (1)  cpd00359[c0]	(1)  Indoleglycerol phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  indol_c0[c0]	rxn01682	TRPS3r	R02340	Phenylalanine, tyrosine and tryptophan biosynthesis|Benzoxazinoid biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Auxin-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|HORMONE-SYN|IND-AMINO-ACID-SYN|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn08796_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15325[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08796	LPLIPAL1A120pp			
rxn08941_c0	=	Cytosol_0	IOPOJEFP_01437	Maltodextrin phosphorylase (maltopentaose)_c0		-10.33		(1)  cpd00009[c0] + (1)  cpd15495[c0] <=> (1)  cpd00089[c0] + (1)  cpd01399[c0]	(1)  Phosphate_c0[c0] + (1)  Maltopentaose_c0[c0] <=> (1)  Glucose-1-phosphate_c0[c0] + (1)  Maltotetraose_c0[c0]	rxn08941	MLTP1			
rxn03181_c0	=	Cytosol_0	IOPOJEFP_02674	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03002[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02993[c0]	(1)  ATP_c0[c0] + (1)  Lipid A disaccharide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Lipid IV(A) _c0[c0]	rxn03181	TDSK	R04657	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn06493_c0	=	Cytosol_0	((Unknown and IOPOJEFP_00755) or (Unknown and Unknown and IOPOJEFP_00755))	dihydrolipoylprotein:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd12225[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipolprotein_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0]	rxn06493	GCCc	R03815	Glycine, serine and threonine metabolism	
rxn10214_c0	>	Cytosol_0	(IOPOJEFP_00551 or IOPOJEFP_00121)	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11432[c0] + (1)  cpd15671[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15677[c0]	(1)  fa11coa_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10214				
rxn12846_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	Gly-Phe aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15605[c0] <=> (1)  cpd00033[c0] + (1)  cpd00066[c0]	(1)  H2O_c0[c0] + (1)  Gly-Phe_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Phenylalanine_c0[c0]	rxn12846				
rxn05221_c0	=	Cytosol_0	(IOPOJEFP_02966 or IOPOJEFP_02967)	Na+/Proline-L symporter_c0		0		(1)  cpd00129[e0] + (1)  cpd00971[e0] <=> (1)  cpd00129[c0] + (1)  cpd00971[c0]	(1)  L-Proline_e0[e0] + (1)  Na+_e0[e0] <=> (1)  L-Proline_c0[c0] + (1)  Na+_c0[c0]	rxn05221	PROt4			
rxn08308_c0	=	Cytosol_0	IOPOJEFP_01560	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	rxn08308	DASYN141			
rxn01930_c0	>	Cytosol_0	IOPOJEFP_04220	3-Hydroxy-L-kynurenine hydrolase_c0		-12.81		(1)  cpd00001[c0] + (1)  cpd02065[c0] => (1)  cpd00035[c0] + (1)  cpd00067[c0] + (1)  cpd00483[c0]	(1)  H2O_c0[c0] + (1)  3-Hydroxy-L-kynurenine_c0[c0] => (1)  L-Alanine_c0[c0] + (1)  H+_c0[c0] + (1)  3-Hydroxyanthranilate_c0[c0]	rxn01930	HKYNH	R02668	Tryptophan metabolism	
rxn08823_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15357[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15269[c0]	(1)  H2O_c0[c0] + (1)  2-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  octadecenoate_c0[c0]	rxn08823	LPLIPAL2A181			
rxn00867_c0	>	Cytosol_0	(IOPOJEFP_03177 or IOPOJEFP_00097 or IOPOJEFP_02927)	L-histidine ammonia-lyase (urocanate-forming)_c0		-0.19		(1)  cpd00119[c0] => (1)  cpd00013[c0] + (1)  cpd00581[c0]	(1)  L-Histidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Urocanate_c0[c0]	rxn00867	HISD	R01168	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn03248_c0	=	Cytosol_0	(IOPOJEFP_02957 or IOPOJEFP_00019)	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd03124[c0] <=> (1)  cpd00010[c0] + (1)  cpd03121[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Hexanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxooctanoyl-CoA_c0[c0]	rxn03248	ACACT3r	R04747	Fatty acid elongation|Fatty acid degradation	
rxn09206_c0	>	Cytosol_0	IOPOJEFP_02266	Phosphatidylserine syntase (n-C14:0)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15423[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15553[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine ditetradecanoyl_c0[c0]	rxn09206	PSSA140			
rxn02376_c0	=	Cytosol_0	IOPOJEFP_01843	R03316_c0		6.72		(1)  cpd00213[c0] + (1)  cpd03189[c0] <=> (1)  cpd00056[c0] + (1)  cpd00860[c0]	(1)  Lipoamide_c0[c0] + (1)  3-Carboxy-1-hydroxypropyl-ThPP_c0[c0] <=> (1)  TPP_c0[c0] + (1)  S-Succinyldihydrolipoamide_c0[c0]	rxn02376		R03316	Citrate cycle (TCA cycle)	
rxn09209_c0	>	Cytosol_0	IOPOJEFP_02266	Phosphatidylserine syntase (n-C16:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15418[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15556[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dihexadec-9-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine dihexadec-9-enoyl_c0[c0]	rxn09209	PSSA161			
rxn00902_c0	<	Cytosol_0	IOPOJEFP_04044	acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)_c0	4.1.3.12	8.93		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd01646[c0] <= (1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd00123[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  2-Isopropylmalate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00902	IPPS	R01213	Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism	Amino-Acid-Biosynthesis|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Energy-Metabolism|IND-AMINO-ACID-SYN|LEUCINE-SYN|LEUSYN-PWY
rxn06672_c0	=	Cytosol_0	(Unknown and IOPOJEFP_00495 and Unknown and Unknown)	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)_c0		9.58		(1)  cpd00002[c0] + (1)  cpd00242[c0] + (1)  cpd12848[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd12543[c0]	(1)  ATP_c0[c0] + (1)  H2CO3_c0[c0] + (1)  Holo-[carboxylase]_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Carboxybiotin-carboxyl-carrier protein_c0[c0]	rxn06672	BTNC	R04385	Fatty acid biosynthesis	
rxn00649_c0	>	Cytosol_0	IOPOJEFP_03472	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase_c0		-3.42		(1)  cpd00239[c0] + (1)  cpd00722[c0] => (1)  cpd00029[c0] + (1)  cpd00084[c0]	(1)  H2S_c0[c0] + (1)  O-Acetyl-L-serine_c0[c0] => (1)  Acetate_c0[c0] + (1)  L-Cysteine_c0[c0]	rxn00649	CYSS	R00897	Cysteine and methionine metabolism|Sulfur metabolism	Amino-Acid-Biosynthesis|Biosynthesis|CYSTEINE-SYN|CYSTSYN-PWY|IND-AMINO-ACID-SYN|SULFATE-CYS-PWY
rxn02400_c0	>	Cytosol_0	IOPOJEFP_02656	Nicotinate D-ribonucleotide phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00873[c0] => (1)  cpd00009[c0] + (1)  cpd03471[c0]	(1)  H2O_c0[c0] + (1)  Nicotinate ribonucleotide_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Nicotinate D-ribonucleoside_c0[c0]	rxn02400		R03346	Nicotinate and nicotinamide metabolism	
rxn01974_c0	=	Cytosol_0	IOPOJEFP_04118	LL-2,6-Diaminoheptanedioate 2-epimerase_c0	5.1.1.7	0		(1)  cpd00504[c0] <=> (1)  cpd00516[c0]	(1)  LL-2,6-Diaminopimelate_c0[c0] <=> (1)  meso-2,6-Diaminopimelate_c0[c0]	rxn01974	DAPE	R02735	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn12641_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	RXN0-6977.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11585[c0] <=> (1)  cpd00033[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  L-alanylglycine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Alanine_c0[c0]	rxn12641	MEAMP1(ala-gly)			
rxn04673_c0	>	Cytosol_0	IOPOJEFP_01824	R06858_c0		-21.03		(1)  cpd02295[c0] + (1)  cpd03214[c0] => (1)  cpd00011[c0] + (1)  cpd00012[c0] + (2)  cpd00067[c0] + (1)  cpd09410[c0]	(1)  1-4-Dihydroxy-2-naphthoate_c0[c0] + (1)  Phytyl diphosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  PPi_c0[c0] + (2)  H+_c0[c0] + (1)  Demethylphylloquinone_c0[c0]	rxn04673		R06858	Ubiquinone and other terpenoid-quinone biosynthesis	
rxn08971_c0	>	Cytosol_0	(IOPOJEFP_03391 or IOPOJEFP_00923)	NADH dehydrogenase (menaquinone-8 & 0 protons)_c0		147.01		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15500[c0] => (1)  cpd00003[c0] + (1)  cpd15499[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  NAD_c0[c0] + (1)  Menaquinol 8_c0[c0]	rxn08971	NADH10			
rxn00060_c0	>	Cytosol_0	IOPOJEFP_04123	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)_c0		-25.97		(1)  cpd00001[c0] + (4)  cpd00689[c0] => (4)  cpd00013[c0] + (1)  cpd00755[c0]	(1)  H2O_c0[c0] + (4)  Porphobilinogen_c0[c0] => (4)  NH3_c0[c0] + (1)  Hydroxymethylbilane_c0[c0]	rxn00060	HEM3	R00084	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn00225_c0	=	Cytosol_0	IOPOJEFP_02785	ATP:acetate phosphotransferase_c0		-5.36		(1)  cpd00002[c0] + (1)  cpd00029[c0] <=> (1)  cpd00008[c0] + (1)  cpd00196[c0]	(1)  ATP_c0[c0] + (1)  Acetate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Acetylphosphate_c0[c0]	rxn00225	ACKr	R00315	Taurine and hypotaurine metabolism|Pyruvate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes	ACETATEUTIL-PWY|AROMATIC-COMPOUNDS-DEGRADATION|Acetate-Formation|Acetyl-CoA-Butyrate|Amino-Acid-Degradation|CARBOXYLATES-DEG|Carbohydrates-Degradation|Degradation|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GALLATE-DEG|LYSINE-DEG|METH-ACETATE-PWY|METHANOGENESIS|NUCLEO-DEG|Other-Degradation|P124-PWY|P142-PWY|P161-PWY|P163-PWY|P164-PWY|P3-PWY|P41-PWY|P441-PWY|P461-PWY|PROPFERM-PWY|PWY0-1312|Purine-Degradation|Pyruvate-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn08838_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)_c0		-335.08		(1)  cpd00001[c0] + (1)  cpd15336[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ddca_c0[c0]	rxn08838	LPLIPAL2E120			
rxn05358_c0	=	Cytosol_0	IOPOJEFP_02650	2-methylbutanoyl-CoA:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00760[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11495[c0]	(1)  2-Methylbutyryl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  2-methylbutyryl-ACP_c0[c0]	rxn05358				
rxn00100_c0	>	Cytosol_0	IOPOJEFP_00407	ATP:dephospho-CoA 3'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00655[c0] => (1)  cpd00008[c0] + (1)  cpd00010[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  Dephospho-CoA_c0[c0] => (1)  ADP_c0[c0] + (1)  CoA_c0[c0] + (1)  H+_c0[c0]	rxn00100	DPCOAK	R00130	Pantothenate and CoA biosynthesis	Biosynthesis|COA-PWY|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTOSYN-PWY|Vitamin-Biosynthesis
rxn00789_c0	<	Cytosol_0	IOPOJEFP_01974	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase_c0		17.21		(1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd01775[c0] <= (1)  cpd00002[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Phosphoribosyl-ATP_c0[c0] <= (1)  ATP_c0[c0] + (1)  PRPP_c0[c0]	rxn00789	ATPPRT	R01071	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn02374_c0	>	Cytosol_0	Unknown	R03314_c0		-14.06		(1)  cpd00858[c0] => (1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd02431[c0]	(1)  L-Glutamate5-semialdehyde_c0[c0] => (1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0]	rxn02374	G5SADr	R03314	Arginine and proline metabolism	ARG-PRO-PWY|ARGASEDEG-PWY|ARGININE-DEG|ARGORNPROST-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Antibiotic-Biosynthesis|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMATE-SYN|IND-AMINO-ACID-SYN|Interconversion|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|PROSYN-PWY|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn08976_c0	>	Cytosol_0	(IOPOJEFP_03391 or IOPOJEFP_00923)	quinone reductase_c0		-20.31		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15352[c0] => (1)  cpd00003[c0] + (1)  cpd15353[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0] => (1)  NAD_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0]	rxn08976	NADH9			
rxn05319_c0	<	Cytosol_0	Unknown	TRANS-RXNBWI-115401.ce.maizeexp.OH_c0		0		(1)  cpd00001[e0] <= (1)  cpd00001[c0]	(1)  H2O_e0[e0] <= (1)  H2O_c0[c0]	rxn05319	H2Ot			
rxn00881_c0	>	Cytosol_0	IOPOJEFP_02142	1D-myo-Inositol 1-phosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00867[c0] => (1)  cpd00009[c0] + (1)  cpd00121[c0]	(1)  H2O_c0[c0] + (1)  Inositol 1-phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Inositol_c0[c0]	rxn00881	MI1PP	R01185	Inositol phosphate metabolism	CYCLITOLS-DEG|Degradation|Phytate-Degradation|SECONDARY-METABOLITE-DEGRADATION|Sugar-Derivatives
rxn05298_c0	=	Cytosol_0	IOPOJEFP_02794	Na+/glutamate symport_c0		0		(1)  cpd00023[e0] + (1)  cpd00971[e0] <=> (1)  cpd00023[c0] + (1)  cpd00971[c0]	(1)  L-Glutamate_e0[e0] + (1)  Na+_e0[e0] <=> (1)  L-Glutamate_c0[c0] + (1)  Na+_c0[c0]	rxn05298	GLUt4			
rxn05408_c0	=	Cytosol_0	IOPOJEFP_02650	2-methylpropionyl-CoA:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00481[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11545[c0]	(1)  Isobutyryl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  isobutyryl-ACP_c0[c0]	rxn05408				
rxn02264_c0	=	Cytosol_0	IOPOJEFP_04124	Hydroxymethylbilane hydro-lyase(cyclizing)_c0				(1)  cpd00755[c0] <=> (1)  cpd00001[c0] + (1)  cpd00774[c0]	(1)  Hydroxymethylbilane_c0[c0] <=> (1)  H2O_c0[c0] + (1)  UroporphyrinogenIII_c0[c0]	rxn02264	HEM4	R03165	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
